cluster_num,max,min,median,high_to_low_words,low_to_high_words
446,0.561098418958082,-1.0475970935633,-0.333594809582996,"step,followers,dangers,highlights,specialists,monger,studies,critic,specialist,experts,attributed,reputable,champion,expert,contributor,inc,sucker,everybody","everybody,sucker,inc,contributor,expert,champion,reputable,attributed,experts,specialist,critic,studies,monger,specialists,highlights,dangers,followers,step"
321,0.122099334628708,-0.930314223770876,-0.334581246516543,"climate,branches,line,chain,accounts,lines,sacrifices,core,fruit,stack,branch,evils,bases,apples,atms,bush,base,shiite,limb,root,bud","bud,root,limb,shiite,base,bush,atms,apples,bases,evils,branch,stack,fruit,core,sacrifices,lines,accounts,chain,line,branches,climate"
169,0.0824638056580735,-0.754437993749089,-0.335987094045508,"–,.",".,–"
328,0.858892087506687,-0.874913174150356,-0.337250241196056,"punishment,today,exemplarily,deserts,counseling,rewards,connecting,viewfinder,establishing,supplements,recollection,returned,telling,socialist,operation,mechanical,possibly,independently,independents,independence,concerning,personality,overshadowed,entraprenerurship,!,,?”,stipulations","stipulations,entraprenerurship,!,,?”,overshadowed,personality,concerning,independence,independents,independently,possibly,mechanical,operation,socialist,telling,returned,recollection,supplements,establishing,viewfinder,connecting,rewards,counseling,deserts,exemplarily,today,punishment"
487,0.500125113568241,-1.20015586069386,-0.342293603144805,"cherish,citizens,sacrifice,citizen,bias,spin,compensate,unforeseeable,forewarned,adjust,biases,restitution,humanita,compensated,fault,afterward,afterwards","afterwards,afterward,fault,compensated,humanita,restitution,biases,adjust,forewarned,unforeseeable,compensate,spin,bias,citizen,sacrifice,citizens,cherish"
17,0.2207044100642,-0.924583416811574,-0.344770376200962,"il,been,has,is,were,being,gets,be,was,akin,having,not","not,having,akin,was,be,gets,being,were,is,has,been,il"
457,1.04637968306823,-1.21296537234085,-0.345054888443456,"aggravated,province,project,blister,governor,runways,chokes,masked,isolation,silicon,mask,masks,glasses,smog,filtering,google,filter,consensus","consensus,filter,google,filtering,smog,glasses,masks,mask,silicon,isolation,masked,chokes,runways,governor,blister,project,province,aggravated"
97,-0.0182073429832734,-1.17067007904705,-0.347657002132554,"sat,trips,trip,got,come,bought,kicked,picked,ate,headed,came,broke,go,ran,moved,went,swept,back,gone,did,going,worked,goes","goes,worked,going,did,gone,back,swept,went,moved,ran,go,broke,came,headed,ate,picked,kicked,bought,come,got,trip,trips,sat"
276,0.309891941579563,-1.46115822860987,-0.349187710597299,"opposing,warring,repressed,comprehensive,kardashian,special,nominating,luxurious,cedar,alarms,manner,pure,suite,tailored,luxuries,safari,billionaires,rich,occasionally","occasionally,rich,billionaires,safari,luxuries,tailored,suite,pure,manner,alarms,cedar,luxurious,nominating,special,kardashian,comprehensive,repressed,warring,opposing"
122,0.292352474315395,-0.902260498753977,-0.350022575382988,"fabricating,mishap,disastrous,crash,freak,storm,emergency,letting,crashes,quakes,mess,disaster,bankruptcy,earthquake,earthquakes,disasters","disasters,earthquakes,earthquake,bankruptcy,disaster,mess,quakes,crashes,letting,emergency,storm,freak,crash,disastrous,mishap,fabricating"
